Year,ID,Method,Scope,Category ,Level 2,Level 3,Level 4,Report Label,UOM,GHG/Unit,GHG Conversion Factor 2025,Valid From,Valid To,Source
2025,27_303_3096_4_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Petrol,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Petrol,km,kg CO2e,0.33845,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3100_4_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.14592,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3101_4_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Battery Electric Vehicle,km,kg CO2e,0.07609,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3095_9_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Diesel,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Diesel,miles,kg CO2e,0.44866,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3096_9_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Petrol,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Petrol,miles,kg CO2e,0.54468,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3100_9_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.23485,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3101_9_1,Activity,Scope 3,Freighting goods,Vans,Class III (1.74 to 3.5 tonnes),Battery Electric Vehicle,Freighting goods Vans Class III (1.74 to 3.5 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.12246,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3102_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Diesel,Freighting goods Vans Average (up to 3.5 tonnes) Diesel,tonne.km,kg CO2e,0.6313,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3103_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Petrol,Freighting goods Vans Average (up to 3.5 tonnes) Petrol,tonne.km,kg CO2e,0.85537,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3104_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),CNG,Freighting goods Vans Average (up to 3.5 tonnes) CNG,tonne.km,kg CO2e,0.62419,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3105_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,Freighting goods Vans Average (up to 3.5 tonnes) LPG,tonne.km,kg CO2e,0.68621,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3106_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,Freighting goods Vans Average (up to 3.5 tonnes) Unknown,tonne.km,kg CO2e,0.63823,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3107_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,Freighting goods Vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,tonne.km,kg CO2e,0.36985,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3108_14_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,Freighting goods Vans Average (up to 3.5 tonnes) Battery Electric Vehicle,tonne.km,kg CO2e,0.21992,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3102_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Diesel,Freighting goods Vans Average (up to 3.5 tonnes) Diesel,km,kg CO2e,0.25561,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3103_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Petrol,Freighting goods Vans Average (up to 3.5 tonnes) Petrol,km,kg CO2e,0.21335,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3104_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),CNG,Freighting goods Vans Average (up to 3.5 tonnes) CNG,km,kg CO2e,0.25113,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3105_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,Freighting goods Vans Average (up to 3.5 tonnes) LPG,km,kg CO2e,0.2761,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3106_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,Freighting goods Vans Average (up to 3.5 tonnes) Unknown,km,kg CO2e,0.2543,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3107_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,Freighting goods Vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.14592,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3108_4_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,Freighting goods Vans Average (up to 3.5 tonnes) Battery Electric Vehicle,km,kg CO2e,0.06976,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3102_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Diesel,Freighting goods Vans Average (up to 3.5 tonnes) Diesel,miles,kg CO2e,0.41138,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3103_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Petrol,Freighting goods Vans Average (up to 3.5 tonnes) Petrol,miles,kg CO2e,0.34336,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3104_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),CNG,Freighting goods Vans Average (up to 3.5 tonnes) CNG,miles,kg CO2e,0.40415,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3105_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),LPG,Freighting goods Vans Average (up to 3.5 tonnes) LPG,miles,kg CO2e,0.44433,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3106_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Unknown,Freighting goods Vans Average (up to 3.5 tonnes) Unknown,miles,kg CO2e,0.40926,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3107_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Plug-in Hybrid Electric Vehicle,Freighting goods Vans Average (up to 3.5 tonnes) Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.23485,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_303_3108_9_1,Activity,Scope 3,Freighting goods,Vans,Average (up to 3.5 tonnes),Battery Electric Vehicle,Freighting goods Vans Average (up to 3.5 tonnes) Battery Electric Vehicle,miles,kg CO2e,0.11228,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3110_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,tonne.km,kg CO2e,0.45916,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3111_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,tonne.km,kg CO2e,0.24776,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3112_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,tonne.km,kg CO2e,0.52761,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3109_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,km,kg CO2e,0.46138,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3110_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,km,kg CO2e,0.50103,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3111_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,km,kg CO2e,0.54068,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3112_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,km,kg CO2e,0.49548,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3109_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 0% Laden,miles,kg CO2e,0.74251,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3110_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 50% Laden,miles,kg CO2e,0.80632,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3111_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) 100% Laden,miles,kg CO2e,0.87012,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3112_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>3.5 - 7.5 tonnes) Average laden,miles,kg CO2e,0.79738,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3114_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,tonne.km,kg CO2e,0.26427,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3115_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,tonne.km,kg CO2e,0.14849,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3116_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average laden,tonne.km,kg CO2e,0.36362,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3113_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 0% Laden,km,kg CO2e,0.55061,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3114_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,km,kg CO2e,0.62832,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3115_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,km,kg CO2e,0.70603,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3116_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average laden,km,kg CO2e,0.60501,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3113_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 0% Laden,miles,kg CO2e,0.88612,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3114_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 50% Laden,miles,kg CO2e,1.01119,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3115_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) 100% Laden,miles,kg CO2e,1.13625,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3116_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>7.5 tonnes-17 tonnes) Average laden,miles,kg CO2e,0.97367,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3118_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 50% Laden,tonne.km,kg CO2e,0.21116,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3119_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 100% Laden,tonne.km,kg CO2e,0.12436,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3120_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) Average laden,tonne.km,kg CO2e,0.17146,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3117_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),0% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 0% Laden,km,kg CO2e,0.774,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3118_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 50% Laden,km,kg CO2e,0.94152,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3119_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 100% Laden,km,kg CO2e,1.10905,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3120_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) Average laden,km,kg CO2e,0.99156,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3117_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),0% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 0% Laden,miles,kg CO2e,1.24562,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3118_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),50% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 50% Laden,miles,kg CO2e,1.51523,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3119_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),100% Laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) 100% Laden,miles,kg CO2e,1.78484,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3120_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Rigid (>17 tonnes),Average laden,Freighting goods HGV (all diesel) Rigid (>17 tonnes) Average laden,miles,kg CO2e,1.59575,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3122_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,50% Laden,Freighting goods HGV (all diesel) All rigids 50% Laden,tonne.km,kg CO2e,0.2258,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3123_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,100% Laden,Freighting goods HGV (all diesel) All rigids 100% Laden,tonne.km,kg CO2e,0.13155,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3124_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,Freighting goods HGV (all diesel) All rigids Average laden,tonne.km,kg CO2e,0.19748,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3121_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,0% Laden,Freighting goods HGV (all diesel) All rigids 0% Laden,km,kg CO2e,0.67912,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3122_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,50% Laden,Freighting goods HGV (all diesel) All rigids 50% Laden,km,kg CO2e,0.80803,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3123_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,100% Laden,Freighting goods HGV (all diesel) All rigids 100% Laden,km,kg CO2e,0.93695,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3124_4_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,Freighting goods HGV (all diesel) All rigids Average laden,km,kg CO2e,0.83751,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3121_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,0% Laden,Freighting goods HGV (all diesel) All rigids 0% Laden,miles,kg CO2e,1.09292,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3122_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,50% Laden,Freighting goods HGV (all diesel) All rigids 50% Laden,miles,kg CO2e,1.3004,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3123_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,100% Laden,Freighting goods HGV (all diesel) All rigids 100% Laden,miles,kg CO2e,1.50787,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3124_9_1,Activity,Scope 3,Freighting goods,HGV (all diesel),All rigids,Average laden,Freighting goods HGV (all diesel) All rigids Average laden,miles,kg CO2e,1.34783,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
2025,27_304_3126_14_1,Activity,Scope 3,Freighting goods,HGV (all diesel),Articulated (>3.5 - 33t),50% Laden,Freighting goods HGV (all diesel) Articulated (>3.5 - 33t) 50% Laden,tonne.km,kg CO2e,0.12823,01/01/2025,31/12/2025,UK DESNZ activity-based conversion factors 2025
